match_id,date,map,team_a_players,team_b_players,queue
977393,2024-06-29,Arena,"[695276693362835466, 715923016412037221, 828672992976437267, 284349270151397376]","[511604233267707925, 1010781418458206329, 797796953269338133, 295006655702237184]",4v4
977367,2024-06-29,Nomad,"[511604233267707925, 1010781418458206329, 715923016412037221, 295006655702237184]","[695276693362835466, 797796953269338133, 828672992976437267, 284349270151397376]",4v4
977365,2024-06-29,Nomad,"[695276693362835466, 828672992976437267, 284349270151397376]","[1010781418458206329, 715923016412037221, 797796953269338133]",4v4
977359,2024-06-29,Nomad,"[695276693362835466, 1010781418458206329, 797796953269338133, 284349270151397376]","[458557005385302026, 715923016412037221, 828672992976437267, 295006655702237184]",4v4
977331,2024-06-29,Nomad,"[573073267766722561, 715923016412037221, 828672992976437267]","[622810653878648873, 511604233267707925, 1010781418458206329]",4v4
977304,2024-06-29,Land Nomad,"[511604233267707925, 715923016412037221, 284349270151397376]","[1010781418458206329, 759675663770452008, 828672992976437267]",4v4
977289,2024-06-29,Black Forest,"[511604233267707925, 715923016412037221, 828672992976437267]","[1010781418458206329, 759675663770452008, 284349270151397376]",4v4
976794,2024-06-28,Michi,"[695309066771365970, 1033770965127135333, 511604233267707925, 284349270151397376]","[573073267766722561, 509251341105889280, 1010781418458206329, 828672992976437267]",4v4
976764,2024-06-28,Arabia,"[695309066771365970, 511604233267707925, 284349270151397376, 828672992976437267]","[751100943218507815, 1010781418458206329, 797796953269338133, 715923016412037221]",4v4
976763,2024-06-28,Arabia,"[458557005385302026, 1010781418458206329, 715923016412037221, 828672992976437267]","[695309066771365970, 511604233267707925, 797796953269338133, 284349270151397376]",4v4
976745,2024-06-28,Arabia,"[458557005385302026, 695309066771365970, 511604233267707925, 284349270151397376]","[573073267766722561, 751100943218507815, 1010781418458206329, 797796953269338133]",4v4
976708,2024-06-28,Amazon Tunnel,"[458557005385302026, 751100943218507815, 284349270151397376, 828672992976437267]","[573073267766722561, 766331860803780629, 797796953269338133, 715923016412037221]",4v4
976702,2024-06-28,Amazon Tunnel,"[573073267766722561, 766331860803780629, 715923016412037221, 828672992976437267]","[458557005385302026, 511604233267707925, 797796953269338133, 284349270151397376]",4v4
976614,2024-06-28,Amazon Tunnel,"[458557005385302026, 695276693362835466, 828672992976437267]","[573073267766722561, 511604233267707925, 284349270151397376]",4v4
972594,2024-06-23,Arena,"[458557005385302026, 695309066771365970, 739435983707308062, 284349270151397376]","[1033770965127135333, 695276693362835466, 354904864066764804, 1010781418458206329]",4v4
972561,2024-06-23,Nomad,"[458557005385302026, 695309066771365970, 1010781418458206329, 284349270151397376]","[1033770965127135333, 695276693362835466, 354904864066764804, 739435983707308062]",4v4
972535,2024-06-23,Land Nomad,"[458557005385302026, 739435983707308062, 328978193312776212, 1010781418458206329]","[1033770965127135333, 695276693362835466, 354904864066764804, 284349270151397376]",4v4
972509,2024-06-23,Black Forest,"[573073267766722561, 511604233267707925, 1024061084233125888, 328978193312776212]","[695309066771365970, 695276693362835466, 766331860803780629, 1010781418458206329]",4v4
972485,2024-06-23,Michi,"[1241745368077697135, 328978193312776212, 1010781418458206329, 797796953269338133]","[695309066771365970, 766331860803780629, 1024061084233125888, 295006655702237184]",4v4
972465,2024-06-23,Arabia,"[695309066771365970, 1033770965127135333, 695276693362835466, 284349270151397376]","[573073267766722561, 511604233267707925, 766331860803780629, 1024061084233125888]",4v4
972456,2024-06-23,Arabia,"[573073267766722561, 695276693362835466, 511604233267707925, 295006655702237184]","[1241745368077697135, 1033770965127135333, 766331860803780629, 284349270151397376]",4v4
972424,2024-06-23,Amazon Tunnel,"[573073267766722561, 1241745368077697135, 511604233267707925, 736088924115435550]","[1033770965127135333, 695276693362835466, 766331860803780629, 284349270151397376]",4v4
972400,2024-06-23,Arena,"[573073267766722561, 1241745368077697135, 511604233267707925, 736088924115435550]","[458557005385302026, 695276693362835466, 766331860803780629, 284349270151397376]",4v4
972361,2024-06-23,Nomad,"[573073267766722561, 1033770965127135333, 695276693362835466, 797796953269338133]","[458557005385302026, 1241745368077697135, 354904864066764804, 715923016412037221]",4v4
972340,2024-06-23,Land Nomad,"[573073267766722561, 1033770965127135333, 695276693362835466, 715923016412037221]","[458557005385302026, 1241745368077697135, 354904864066764804, 328978193312776212]",4v4
972292,2024-06-23,Black Forest,"[573073267766722561, 751100943218507815, 1010781418458206329, 284349270151397376]","[1241745368077697135, 695276693362835466, 354904864066764804, 328978193312776212]",4v4
972251,2024-06-23,Michi,"[751100943218507815, 695276693362835466, 354904864066764804, 328978193312776212]","[573073267766722561, 1241745368077697135, 1010781418458206329, 284349270151397376]",4v4
972192,2024-06-23,Arabia,"[458557005385302026, 354904864066764804, 1010781418458206329, 284349270151397376]","[573073267766722561, 328978193312776212, 715923016412037221, 797796953269338133]",4v4
972157,2024-06-23,Amazon Tunnel,"[573073267766722561, 458557005385302026, 1010781418458206329, 736088924115435550]","[1241745368077697135, 1033770965127135333, 435111409320198167, 715923016412037221]",4v4
972148,2024-06-23,Arena,"[573073267766722561, 1241745368077697135, 1010781418458206329, 295006655702237184]","[458557005385302026, 354904864066764804, 435111409320198167, 715923016412037221]",4v4
972134,2024-06-23,Nomad,"[573073267766722561, 354904864066764804, 328978193312776212, 295006655702237184]","[1241745368077697135, 1033770965127135333, 1010781418458206329, 715923016412037221]",4v4
972129,2024-06-23,Nomad,"[573073267766722561, 354904864066764804, 435111409320198167, 295006655702237184]","[1241745368077697135, 1033770965127135333, 328978193312776212, 715923016412037221]",4v4
972102,2024-06-23,Land Nomad,"[573073267766722561, 1241745368077697135, 766331860803780629, 295006655702237184]","[458557005385302026, 1033770965127135333, 435111409320198167, 328978193312776212]",4v4
972081,2024-06-23,Land Nomad,"[458557005385302026, 1241745368077697135, 715923016412037221, 295006655702237184]","[1033770965127135333, 766331860803780629, 435111409320198167, 1010781418458206329]",4v4
972078,2024-06-23,Land Nomad,"[573073267766722561, 1033770965127135333, 715923016412037221, 295006655702237184]","[1241745368077697135, 766331860803780629, 435111409320198167, 1010781418458206329]",4v4
971559,2024-06-22,Black Forest,"[695309066771365970, 1033770965127135333, 435111409320198167, 284349270151397376]","[1241745368077697135, 739435983707308062, 328978193312776212, 1010781418458206329]",4v4
971556,2024-06-22,Black Forest,"[695309066771365970, 1241745368077697135, 1010781418458206329, 284349270151397376]","[1033770965127135333, 622810653878648873, 739435983707308062, 328978193312776212]",4v4
971513,2024-06-22,Michi,"[458557005385302026, 695309066771365970, 328978193312776212, 284349270151397376]","[1241745368077697135, 1033770965127135333, 739435983707308062, 1010781418458206329]",4v4
971481,2024-06-22,Arabia,"[458557005385302026, 1033770965127135333, 715923016412037221, 295006655702237184]","[695309066771365970, 1241745368077697135, 1010781418458206329, 284349270151397376]",4v4
971480,2024-06-22,Arabia,"[458557005385302026, 1033770965127135333, 1010781418458206329, 284349270151397376]","[695309066771365970, 1241745368077697135, 739435983707308062, 295006655702237184]",4v4
971463,2024-06-22,Amazon Tunnel,"[751100943218507815, 695309066771365970, 715923016412037221, 284349270151397376]","[458557005385302026, 511604233267707925, 739435983707308062, 797796953269338133]",4v4
971459,2024-06-22,Amazon Tunnel,"[458557005385302026, 739435983707308062, 797796953269338133, 284349270151397376]","[751100943218507815, 511604233267707925, 715923016412037221, 295006655702237184]",4v4
971431,2024-06-22,Arena,"[751100943218507815, 739435983707308062, 715923016412037221]","[458557005385302026, 1010781418458206329, 284349270151397376]",4v4
971421,2024-06-22,Arena,"[458557005385302026, 1241745368077697135, 284349270151397376, 295006655702237184]","[751100943218507815, 766331860803780629, 1010781418458206329, 715923016412037221]",4v4
971332,2024-06-22,Nomad,"[573073267766722561, 695276693362835466, 354904864066764804, 284349270151397376]","[458557005385302026, 1241745368077697135, 766331860803780629, 715923016412037221]",4v4
971309,2024-06-22,Land Nomad,"[573073267766722561, 354904864066764804, 284349270151397376, 295006655702237184]","[1241745368077697135, 695276693362835466, 739435983707308062, 715923016412037221]",4v4
971286,2024-06-22,Black Forest,"[1241745368077697135, 695276693362835466, 354904864066764804, 295006655702237184]","[458557005385302026, 766331860803780629, 739435983707308062, 1010781418458206329]",4v4
971283,2024-06-22,Black Forest,"[458557005385302026, 766331860803780629, 1010781418458206329, 284349270151397376]","[1241745368077697135, 695276693362835466, 739435983707308062, 295006655702237184]",4v4
971275,2024-06-22,Michi,"[695276693362835466, 354904864066764804, 1010781418458206329, 284349270151397376]","[458557005385302026, 739435983707308062, 715923016412037221, 295006655702237184]",4v4
971273,2024-06-22,Michi,"[354904864066764804, 739435983707308062, 1010781418458206329]","[458557005385302026, 715923016412037221, 284349270151397376]",4v4
971199,2024-06-22,Arabia,"[458557005385302026, 511604233267707925, 1010781418458206329, 797796953269338133]","[751100943218507815, 354904864066764804, 715923016412037221, 284349270151397376]",4v4
971198,2024-06-22,Arabia,"[458557005385302026, 1010781418458206329, 715923016412037221, 797796953269338133]","[751100943218507815, 354904864066764804, 284349270151397376, 295006655702237184]",4v4
971193,2024-06-22,Arabia,"[751100943218507815, 511604233267707925, 284349270151397376]","[458557005385302026, 1010781418458206329, 715923016412037221]",4v4
971124,2024-06-22,Amazon Tunnel,"[354904864066764804, 511604233267707925, 1010781418458206329, 284349270151397376]","[573073267766722561, 715923016412037221, 295006655702237184, 828672992976437267]",4v4
971099,2024-06-22,Amazon Tunnel,"[458557005385302026, 695309066771365970, 1010781418458206329, 295006655702237184]","[573073267766722561, 354904864066764804, 715923016412037221, 284349270151397376]",4v4
971086,2024-06-22,Arena,"[573073267766722561, 751100943218507815, 1010781418458206329, 284349270151397376]","[458557005385302026, 695309066771365970, 354904864066764804, 295006655702237184]",4v4
971057,2024-06-22,Nomad,"[458557005385302026, 695309066771365970, 354904864066764804, 295006655702237184]","[573073267766722561, 751100943218507815, 1010781418458206329, 715923016412037221]",4v4
970645,2024-06-21,Land Nomad,"[695309066771365970, 354904864066764804, 715923016412037221, 284349270151397376]","[573073267766722561, 1024061084233125888, 1010781418458206329, 828672992976437267]",4v4
970628,2024-06-21,Black Forest,"[695309066771365970, 1033770965127135333, 1010781418458206329, 828672992976437267]","[573073267766722561, 1024061084233125888, 739435983707308062, 284349270151397376]",4v4
970610,2024-06-21,Michi,"[695309066771365970, 751100943218507815, 715923016412037221, 284349270151397376]","[573073267766722561, 354904864066764804, 1010781418458206329, 828672992976437267]",4v4
970594,2024-06-21,Arabia,"[573073267766722561, 1010781418458206329, 284349270151397376, 736088924115435550]","[354904864066764804, 766331860803780629, 715923016412037221, 828672992976437267]",4v4
967511,2024-06-16,Amazon Tunnel,"[458557005385302026, 695309066771365970, 1024061084233125888]","[1033770965127135333, 509251341105889280, 695276693362835466]",4v4
967487,2024-06-16,Arena,"[458557005385302026, 509251341105889280, 766331860803780629, 1024061084233125888]","[695309066771365970, 1033770965127135333, 695276693362835466, 328978193312776212]",4v4
967482,2024-06-16,Arena,"[695309066771365970, 695276693362835466, 328978193312776212]","[458557005385302026, 766331860803780629, 1024061084233125888]",4v4
967468,2024-06-16,Nomad,"[458557005385302026, 328978193312776212, 759675663770452008]","[1033770965127135333, 695276693362835466, 828672992976437267]",4v4
967401,2024-06-16,Land Nomad,"[458557005385302026, 695276693362835466, 295006655702237184]","[1033770965127135333, 354904864066764804, 715923016412037221]",4v4
967384,2024-06-16,Black Forest,"[458557005385302026, 1033770965127135333, 715923016412037221, 295006655702237184]","[695276693362835466, 354904864066764804, 511604233267707925, 828672992976437267]",4v4
967355,2024-06-16,Michi,"[458557005385302026, 695276693362835466, 354904864066764804, 715923016412037221]","[1033770965127135333, 1241745368077697135, 766331860803780629, 511604233267707925]",4v4
967310,2024-06-16,Arabia,"[1241745368077697135, 695276693362835466, 766331860803780629, 797796953269338133]","[1033770965127135333, 354904864066764804, 511604233267707925, 828672992976437267]",4v4
967297,2024-06-16,Amazon Tunnel,"[766331860803780629, 739435983707308062, 328978193312776212, 284349270151397376]","[354904864066764804, 511604233267707925, 715923016412037221, 828672992976437267]",4v4
967282,2024-06-16,Arena,"[354904864066764804, 511604233267707925, 739435983707308062, 828672992976437267]","[1241745368077697135, 328978193312776212, 715923016412037221, 284349270151397376]",4v4
967270,2024-06-16,Nomad,"[354904864066764804, 511604233267707925, 284349270151397376, 797796953269338133]","[458557005385302026, 328978193312776212, 715923016412037221, 828672992976437267]",4v4
967262,2024-06-16,Nomad,"[354904864066764804, 511604233267707925, 715923016412037221]","[458557005385302026, 328978193312776212, 828672992976437267]",4v4
967214,2024-06-16,Land Nomad,"[1033770965127135333, 509251341105889280, 354904864066764804, 715923016412037221]","[458557005385302026, 1241745368077697135, 766331860803780629, 328978193312776212]",4v4
967192,2024-06-16,Black Forest,"[458557005385302026, 354904864066764804, 511604233267707925, 715923016412037221]","[1033770965127135333, 1241745368077697135, 766331860803780629, 828672992976437267]",4v4
967188,2024-06-16,Black Forest,"[458557005385302026, 1033770965127135333, 766331860803780629]","[1241745368077697135, 511604233267707925, 715923016412037221, 828672992976437267]",4v4
966913,2024-06-15,Michi,"[1033770965127135333, 1024061084233125888, 328978193312776212, 715923016412037221]","[1241745368077697135, 354904864066764804, 739435983707308062, 284349270151397376]",4v4
966897,2024-06-15,Arabia,"[1241745368077697135, 1024061084233125888, 739435983707308062, 715923016412037221]","[458557005385302026, 354904864066764804, 284349270151397376, 828672992976437267]",4v4
966881,2024-06-15,Amazon Tunnel,"[1241745368077697135, 354904864066764804, 828672992976437267, 295006655702237184]","[458557005385302026, 1024061084233125888, 715923016412037221, 284349270151397376]",4v4
966874,2024-06-15,Amazon Tunnel,"[354904864066764804, 766331860803780629, 1024061084233125888, 284349270151397376]","[1241745368077697135, 458557005385302026, 828672992976437267, 295006655702237184]",4v4
966858,2024-06-15,Arena,"[458557005385302026, 354904864066764804, 715923016412037221]","[1024061084233125888, 284349270151397376, 828672992976437267, 295006655702237184]",4v4
966725,2024-06-15,Nomad,"[354904864066764804, 739435983707308062, 715923016412037221, 284349270151397376]","[458557005385302026, 695276693362835466, 828672992976437267, 736088924115435550]",4v4
966691,2024-06-15,Land Nomad,"[695276693362835466, 354904864066764804, 797796953269338133, 828672992976437267]","[458557005385302026, 739435983707308062, 715923016412037221, 284349270151397376]",4v4
966660,2024-06-15,Black Forest,"[695276693362835466, 354904864066764804, 797796953269338133, 736088924115435550]","[458557005385302026, 715923016412037221, 284349270151397376, 295006655702237184]",4v4
966649,2024-06-15,Black Forest,"[695276693362835466, 797796953269338133, 295006655702237184, 828672992976437267]","[458557005385302026, 715923016412037221, 284349270151397376, 736088924115435550]",4v4
966641,2024-06-15,Black Forest,"[458557005385302026, 715923016412037221, 797796953269338133, 736088924115435550]","[354904864066764804, 284349270151397376, 295006655702237184, 828672992976437267]",4v4
966167,2024-06-14,Michi,"[1033770965127135333, 458557005385302026, 295006655702237184, 828672992976437267]","[695309066771365970, 739435983707308062, 284349270151397376, 797796953269338133]",4v4
966140,2024-06-14,Arabia,"[695309066771365970, 284349270151397376, 715923016412037221, 797796953269338133]","[458557005385302026, 739435983707308062, 295006655702237184, 828672992976437267]",4v4
966137,2024-06-14,Arabia,"[695309066771365970, 458557005385302026, 295006655702237184]","[739435983707308062, 284349270151397376, 715923016412037221, 828672992976437267]",4v4
966110,2024-06-14,Arabia,"[695309066771365970, 284349270151397376, 715923016412037221]","[458557005385302026, 766331860803780629, 828672992976437267]",4v4
963330,2024-06-09,Amazon Tunnel,"[458557005385302026, 695276693362835466, 284349270151397376, 715923016412037221]","[1033770965127135333, 766331860803780629, 739435983707308062, 1010781418458206329]",4v4
963330,2024-06-09,Amazon Tunnel,"[695309066771365970, 695276693362835466, 284349270151397376, 715923016412037221]","[1033770965127135333, 766331860803780629, 739435983707308062, 1010781418458206329]",4v4
963330,2024-06-09,Amazon Tunnel,"[458557005385302026, 695276693362835466, 284349270151397376, 715923016412037221]","[1033770965127135333, 766331860803780629, 739435983707308062, 1010781418458206329]",4v4
963327,2024-06-09,Amazon Tunnel,"[695309066771365970, 695276693362835466, 284349270151397376, 715923016412037221]","[1033770965127135333, 766331860803780629, 739435983707308062, 1010781418458206329]",4v4
963289,2024-06-09,Arena,"[458557005385302026, 766331860803780629, 1010781418458206329, 295006655702237184]","[695276693362835466, 1024061084233125888, 739435983707308062, 328978193312776212]",4v4
963289,2024-06-09,Arena,"[458557005385302026, 766331860803780629, 828672992976437267, 295006655702237184]","[695276693362835466, 1024061084233125888, 739435983707308062, 328978193312776212]",4v4
963289,2024-06-09,Arena,"[458557005385302026, 766331860803780629, 1010781418458206329, 295006655702237184]","[695276693362835466, 1024061084233125888, 739435983707308062, 328978193312776212]",4v4
963241,2024-06-09,Nomad,"[695309066771365970, 1010781418458206329, 715923016412037221]","[458557005385302026, 695276693362835466, 828672992976437267]",4v4
963240,2024-06-09,Nomad,"[458557005385302026, 695309066771365970, 1010781418458206329]","[695276693362835466, 715923016412037221, 295006655702237184, 828672992976437267]",4v4
963201,2024-06-09,Land Nomad,"[695309066771365970, 458557005385302026, 739435983707308062, 715923016412037221]","[1033770965127135333, 695276693362835466, 511604233267707925, 295006655702237184]",4v4
963164,2024-06-09,Black Forest,"[695276693362835466, 511604233267707925, 739435983707308062, 295006655702237184]","[1033770965127135333, 458557005385302026, 828672992976437267, 736088924115435550]",4v4
963156,2024-06-09,Michi,"[695309066771365970, 511604233267707925, 797796953269338133, 828672992976437267]","[458557005385302026, 695276693362835466, 739435983707308062, 736088924115435550]",4v4
963138,2024-06-09,Arabia,"[354904864066764804, 695276693362835466, 511604233267707925, 715923016412037221]","[751100943218507815, 458557005385302026, 739435983707308062, 828672992976437267]",4v4
963137,2024-06-09,Arabia,"[751100943218507815, 511604233267707925, 739435983707308062, 828672992976437267]","[354904864066764804, 695276693362835466, 715923016412037221, 295006655702237184]",4v4
963133,2024-06-09,Arabia,"[354904864066764804, 695276693362835466, 295006655702237184, 828672992976437267]","[751100943218507815, 1010781418458206329, 739435983707308062, 715923016412037221]",4v4
963108,2024-06-09,Amazon Tunnel,"[354904864066764804, 1010781418458206329, 739435983707308062, 797796953269338133]","[1033770965127135333, 511604233267707925, 295006655702237184, 828672992976437267]",4v4
963087,2024-06-09,Arena,"[458557005385302026, 509251341105889280, 295006655702237184, 828672992976437267]","[1033770965127135333, 1010781418458206329, 739435983707308062, 797796953269338133]",4v4
963039,2024-06-09,Nomad,"[1033770965127135333, 695309066771365970, 284349270151397376, 828672992976437267]","[458557005385302026, 511604233267707925, 1010781418458206329, 739435983707308062]",4v4
963020,2024-06-09,Land Nomad,"[751100943218507815, 458557005385302026, 1010781418458206329, 828672992976437267]","[695309066771365970, 766331860803780629, 511604233267707925, 739435983707308062]",4v4
963002,2024-06-09,Black Forest,"[751100943218507815, 766331860803780629, 1024061084233125888, 828672992976437267]","[1033770965127135333, 511604233267707925, 1010781418458206329, 739435983707308062]",4v4
962998,2024-06-09,Black Forest,"[1033770965127135333, 766331860803780629, 739435983707308062, 295006655702237184]","[751100943218507815, 511604233267707925, 1010781418458206329, 828672992976437267]",4v4
962417,2024-06-08,Michi,"[238042803093897216, 1010781418458206329, 284349270151397376, 828672992976437267]","[766331860803780629, 511604233267707925, 1024061084233125888, 739435983707308062]",4v4
962413,2024-06-08,Michi,"[238042803093897216, 1010781418458206329, 284349270151397376, 828672992976437267]","[766331860803780629, 511604233267707925, 1024061084233125888, 797796953269338133]",4v4
962402,2024-06-08,Michi,"[695276693362835466, 511604233267707925, 1010781418458206329, 739435983707308062]","[238042803093897216, 1024061084233125888, 284349270151397376, 828672992976437267]",4v4
962260,2024-06-08,Arabia,"[354904864066764804, 695276693362835466, 284349270151397376]","[458557005385302026, 1010781418458206329, 739435983707308062]",4v4
961751,2024-06-07,Amazon Tunnel,"[573073267766722561, 458557005385302026, 739435983707308062]","[1033770965127135333, 695309066771365970, 509251341105889280]",4v4
961717,2024-06-07,Arena,"[573073267766722561, 509251341105889280, 828672992976437267]","[458557005385302026, 695309066771365970, 739435983707308062]",4v4
961705,2024-06-07,Nomad,"[573073267766722561, 509251341105889280, 828672992976437267]","[458557005385302026, 695309066771365970, 739435983707308062]",4v4
958384,2024-06-02,Land Nomad,"[695309066771365970, 695276693362835466, 511604233267707925, 1010781418458206329]","[458557005385302026, 1033770965127135333, 328978193312776212, 284349270151397376]",4v4
958352,2024-06-02,Black Forest,"[1033770965127135333, 695276693362835466, 828672992976437267, 759675663770452008]","[695309066771365970, 328978193312776212, 1010781418458206329, 284349270151397376]",4v4
958217,2024-06-02,Michi,"[1033770965127135333, 509251341105889280, 695276693362835466, 736088924115435550]","[751100943218507815, 458557005385302026, 1010781418458206329, 284349270151397376]",4v4
958216,2024-06-02,Michi,"[751100943218507815, 1033770965127135333, 1010781418458206329, 284349270151397376]","[458557005385302026, 509251341105889280, 695276693362835466, 828672992976437267]",4v4
958215,2024-06-02,Michi,"[458557005385302026, 509251341105889280, 695276693362835466, 736088924115435550]","[751100943218507815, 1033770965127135333, 284349270151397376, 828672992976437267]",4v4
958213,2024-06-02,Michi,"[751100943218507815, 1033770965127135333, 1010781418458206329, 828672992976437267]","[458557005385302026, 509251341105889280, 695276693362835466, 736088924115435550]",4v4
958188,2024-06-02,Arabia,"[1241745368077697135, 509251341105889280, 1010781418458206329, 284349270151397376]","[458557005385302026, 695276693362835466, 328978193312776212, 828672992976437267]",4v4
958154,2024-06-02,Amazon Tunnel,"[573073267766722561, 1033770965127135333, 284349270151397376, 828672992976437267]","[458557005385302026, 695276693362835466, 328978193312776212, 1010781418458206329]",4v4
958129,2024-06-02,Arena,"[458557005385302026, 1033770965127135333, 328978193312776212, 797796953269338133]","[573073267766722561, 695276693362835466, 1010781418458206329, 739435983707308062]",4v4
958113,2024-06-02,Nomad,"[1033770965127135333, 695309066771365970, 695276693362835466, 739435983707308062]","[573073267766722561, 751100943218507815, 1010781418458206329, 797796953269338133]",4v4
958112,2024-06-02,Nomad,"[573073267766722561, 695276693362835466, 797796953269338133, 1215696184048492608]","[1033770965127135333, 695309066771365970, 1010781418458206329, 739435983707308062]",4v4
958103,2024-06-02,Nomad,"[573073267766722561, 695309066771365970, 828672992976437267]","[751100943218507815, 1033770965127135333, 739435983707308062]",4v4
957234,2024-06-01,Nomad,"[573073267766722561, 695276693362835466, 284349270151397376, 828672992976437267]","[782878859028463616, 509251341105889280, 739435983707308062, 797796953269338133]",4v4
957196,2024-06-01,Nomad,"[695276693362835466, 797796953269338133, 284349270151397376]","[509251341105889280, 739435983707308062, 828672992976437267]",4v4
957170,2024-06-01,Nomad,"[509251341105889280, 695276693362835466, 828672992976437267]","[458557005385302026, 739435983707308062, 284349270151397376]",4v4
956526,2024-05-31,Nomad,"[573073267766722561, 1010781418458206329, 739435983707308062]","[1033770965127135333, 511604233267707925, 1024061084233125888]",4v4
956481,2024-05-31,Land Nomad,"[573073267766722561, 1010781418458206329, 739435983707308062, 828672992976437267]","[509251341105889280, 511604233267707925, 1024061084233125888, 284349270151397376]",4v4
956440,2024-05-31,Black Forest,"[573073267766722561, 1024061084233125888, 1010781418458206329, 284349270151397376]","[509251341105889280, 354904864066764804, 511604233267707925, 828672992976437267]",4v4
956438,2024-05-31,Black Forest,"[573073267766722561, 354904864066764804, 511604233267707925]","[509251341105889280, 1010781418458206329, 284349270151397376, 828672992976437267]",4v4
956429,2024-05-31,Black Forest,"[509251341105889280, 354904864066764804, 1010781418458206329]","[573073267766722561, 511604233267707925, 828672992976437267]",4v4
956424,2024-05-31,Black Forest,"[573073267766722561, 509251341105889280]","[354904864066764804, 511604233267707925, 828672992976437267]",4v4
952117,2024-05-26,Michi,"[573073267766722561, 328978193312776212, 715923016412037221, 284349270151397376]","[1033770965127135333, 511604233267707925, 1010781418458206329, 739435983707308062]",4v4
952085,2024-05-26,Arabia,"[1033770965127135333, 354904864066764804, 511604233267707925, 715923016412037221]","[573073267766722561, 328978193312776212, 1010781418458206329, 739435983707308062]",4v4
952076,2024-05-26,Arabia,"[573073267766722561, 354904864066764804, 715923016412037221, 736088924115435550]","[1033770965127135333, 328978193312776212, 1010781418458206329, 739435983707308062]",4v4
952053,2024-05-26,Arabia,"[458557005385302026, 1033770965127135333, 511604233267707925, 328978193312776212]","[573073267766722561, 354904864066764804, 1010781418458206329, 739435983707308062]",4v4
951807,2024-05-26,Amazon Tunnel,"[751100943218507815, 354904864066764804, 1010781418458206329, 715923016412037221]","[1033770965127135333, 695276693362835466, 328978193312776212, 284349270151397376]",4v4
951801,2024-05-26,Amazon Tunnel,"[751100943218507815, 354904864066764804, 328978193312776212, 736088924115435550]","[1033770965127135333, 695276693362835466, 284349270151397376, 715923016412037221]",4v4
951780,2024-05-26,Arena,"[751100943218507815, 1033770965127135333, 284349270151397376, 715923016412037221]","[354904864066764804, 695276693362835466, 328978193312776212, 1010781418458206329]",4v4
951737,2024-05-26,Nomad,"[354904864066764804, 695276693362835466, 797796953269338133, 715923016412037221]","[1033770965127135333, 328978193312776212, 1010781418458206329, 295006655702237184]",4v4
951677,2024-05-26,Land Nomad,"[354904864066764804, 328978193312776212, 797796953269338133, 284349270151397376]","[1033770965127135333, 739435983707308062, 1010781418458206329, 736088924115435550]",4v4
951672,2024-05-26,Land Nomad,"[1033770965127135333, 354904864066764804, 328978193312776212]","[739435983707308062, 1010781418458206329, 797796953269338133, 284349270151397376]",4v4
951648,2024-05-26,Black Forest,"[1033770965127135333, 354904864066764804]","[739435983707308062, 1010781418458206329, 284349270151397376]",4v4
950790,2024-05-25,Michi,"[573073267766722561, 797796953269338133, 715923016412037221, 284349270151397376]","[458557005385302026, 354904864066764804, 1010781418458206329, 736088924115435550]",4v4
950561,2024-05-25,Arabia,"[695276693362835466, 284349270151397376, 736088924115435550]","[1010781418458206329, 715923016412037221, 295006655702237184]",4v4
950535,2024-05-25,Amazon Tunnel,"[1010781418458206329, 797796953269338133, 715923016412037221]","[695276693362835466, 284349270151397376, 295006655702237184]",4v4
950496,2024-05-25,Arena,"[695276693362835466, 295006655702237184, 736088924115435550]","[1010781418458206329, 715923016412037221, 284349270151397376]",4v4
950401,2024-05-25,Nomad,"[695276693362835466, 354904864066764804, 736088924115435550]","[695309066771365970, 715923016412037221, 284349270151397376]",4v4
950393,2024-05-25,Land Nomad,"[695276693362835466, 354904864066764804, 736088924115435550]","[695309066771365970, 715923016412037221, 284349270151397376]",4v4
950389,2024-05-25,Land Nomad,"[695309066771365970, 695276693362835466]","[354904864066764804, 715923016412037221, 284349270151397376]",4v4
949540,2024-05-24,Black Forest,"[1033770965127135333, 695309066771365970, 354904864066764804, 511604233267707925]","[573073267766722561, 458557005385302026, 739435983707308062, 1010781418458206329]",4v4
949496,2024-05-24,Michi,"[573073267766722561, 695309066771365970, 739435983707308062, 1010781418458206329]","[458557005385302026, 1033770965127135333, 511604233267707925, 715923016412037221]",4v4
949457,2024-05-24,Arabia,"[458557005385302026, 1033770965127135333, 695309066771365970, 736088924115435550]","[573073267766722561, 354904864066764804, 511604233267707925, 1010781418458206329]",4v4
949430,2024-05-24,Amazon Tunnel,"[573073267766722561, 695309066771365970, 511604233267707925, 736088924115435550]","[458557005385302026, 354904864066764804, 1010781418458206329, 715923016412037221]",4v4
949427,2024-05-24,Amazon Tunnel,"[573073267766722561, 695309066771365970, 511604233267707925]","[458557005385302026, 1010781418458206329, 715923016412037221, 736088924115435550]",4v4
949424,2024-05-24,Amazon Tunnel,"[573073267766722561, 1010781418458206329, 736088924115435550]","[695309066771365970, 511604233267707925, 715923016412037221]",4v4
949274,2024-05-24,Arena,"[751100943218507815, 695309066771365970, 511604233267707925]","[354904864066764804, 797796953269338133, 715923016412037221, 284349270151397376]",4v4
949256,2024-05-24,Arena,"[354904864066764804, 511604233267707925, 715923016412037221]","[751100943218507815, 1010781418458206329, 284349270151397376]",4v4
