match_id,date,map,team_a_players,team_b_players
410770,2022-02-20,Hyper Random (Random Civs),"[692780064106086420, 703469910138814515, 355980563854655488, 503759402206101545]","[313042064332029952, 722871123129401356, 403224440034426890, 698943503509618729]"
410525,2022-02-19,Nomad (Random Civs),"[657452537506562069, 692780064106086420, 359283091694551050, 720985032155594802]","[317357930796023828, 722871123129401356, 714793302582362162, 503759402206101545]"
410493,2022-02-19,Valley,"[722871123129401356, 714793302582362162, 584439289283215368, 698943503509618729]","[657452537506562069, 317357930796023828, 817801950782816286, 715438374357434401]"
410474,2022-02-19,Regicide Fortress,"[657452537506562069, 722871123129401356, 817801950782816286, 720985032155594802]","[572038405836505098, 584439289283215368, 503759402206101545, 697860695550722089]"
410457,2022-02-19,Land Madness,"[348849437101260801, 657452537506562069, 692780064106086420, 403224440034426890]","[572038405836505098, 573073267766722561, 703469910138814515, 405769793040416779]"
410455,2022-02-19,Runestones,"[714793302582362162, 584439289283215368, 503759402206101545, 697860695550722089]","[304272299534581762, 698943503509618729, 715438374357434401, 728693609217523803]"
410432,2022-02-19,Hideout (Random civs),"[454538560348094466, 403224440034426890, 304272299534581762, 223875529600663552]","[348849437101260801, 657452537506562069, 692780064106086420, 697860695550722089]"
410431,2022-02-19,Hideout (Random civs),"[572038405836505098, 503759402206101545, 698943503509618729, 715438374357434401]","[696977145372737577, 703469910138814515, 405769793040416779, 728693609217523803]"
410426,2022-02-19,Hyper Random (Random Civs),"[348849437101260801, 692780064106086420, 714793302582362162, 697860695550722089]","[403224440034426890, 304272299534581762, 223875529600663552, 359748983305928704]"
410419,2022-02-19,Chaos Pit (ROTC),"[572038405836505098, 313042064332029952, 405769793040416779, 720985032155594802]","[657452537506562069, 722871123129401356, 703469910138814515, 503759402206101545]"
410417,2022-02-19,Regicide Fortress,"[572038405836505098, 703469910138814515, 715438374357434401, 720985032155594802]","[317357930796023828, 714677532665839667, 503759402206101545, 727921132505792554]"
410416,2022-02-19,Nomad (Random Civs),"[454538560348094466, 711503187139493938, 401748724021329920, 697860695550722089]","[692780064106086420, 403224440034426890, 304272299534581762, 223875529600663552]"
410399,2022-02-19,Bedouins (ROTC),"[692780064106086420, 401748724021329920, 304272299534581762, 697860695550722089]","[703469910138814515, 403224440034426890, 223875529600663552, 699611550423711766]"
410384,2022-02-19,Arena,"[314461722817593345, 635025856313557033, 317357930796023828, 722871123129401356]","[572038405836505098, 313042064332029952, 333190785497563136, 711503187139493938]"
410381,2022-02-19,Black Forest (Random Civs),"[703469910138814515, 403224440034426890, 699611550423711766, 698943503509618729]","[348849437101260801, 714677532665839667, 503759402206101545, 728693609217523803]"
410363,2022-02-19,Atoll (ROTC),"[692780064106086420, 512487301717295104, 695309066771365970, 642625499989934080]","[635025856313557033, 401748724021329920, 304272299534581762, 727921132505792554]"
410356,2022-02-19,Runestones,"[572038405836505098, 317357930796023828, 722871123129401356, 503759402206101545]","[313042064332029952, 333190785497563136, 711503187139493938, 463259002596360203]"
410339,2022-02-19,Hideout (Random civs),"[711503187139493938, 722871123129401356, 503759402206101545, 463259002596360203]","[401748724021329920, 512487301717295104, 695309066771365970, 727921132505792554]"
410330,2022-02-19,Colosseum (ROTC),"[313042064332029952, 317357930796023828, 695309066771365970, 727921132505792554]","[401748724021329920, 722871123129401356, 512487301717295104, 463259002596360203]"
410316,2022-02-19,Bedouins (ROTC),"[401748724021329920, 317357930796023828, 463259002596360203, 720985032155594802]","[722871123129401356, 695309066771365970, 848249800402010130, 698943503509618729]"
410315,2022-02-19,Runestones,"[314461722817593345, 848249800402010130, 463259002596360203, 720985032155594802]","[401748724021329920, 317357930796023828, 695309066771365970, 698943503509618729]"
410009,2022-02-18,Nomad (Random Civs),"[657452537506562069, 698943503509618729, 463259002596360203, 697860695550722089]","[317357930796023828, 359283091694551050, 568705990489276426, 510692606913806340]"
409990,2022-02-18,Arabia (Random civs),"[317357930796023828, 359283091694551050, 568705990489276426, 727921132505792554]","[657452537506562069, 304272299534581762, 698943503509618729, 728693609217523803]"
409968,2022-02-18,Land Madness,"[692780064106086420, 714793302582362162, 463259002596360203, 697860695550722089]","[722871123129401356, 433305993867165706, 720985032155594802, 510692606913806340]"
409965,2022-02-18,Black Forest (Random Civs),"[454538560348094466, 348849437101260801, 463259002596360203, 697860695550722089]","[692780064106086420, 722871123129401356, 714793302582362162, 720985032155594802]"
409946,2022-02-18,Valley,"[348849437101260801, 722871123129401356, 223875529600663552, 714793302582362162]","[313042064332029952, 692780064106086420, 703469910138814515, 463259002596360203]"
409940,2022-02-18,Hideout (Random civs),"[711503187139493938, 359283091694551050, 568705990489276426, 635033349206966277]","[333190785497563136, 304272299534581762, 698943503509618729, 727921132505792554]"
409918,2022-02-18,Hideout (Random civs),"[692780064106086420, 703469910138814515, 223875529600663552, 695309066771365970]","[454538560348094466, 403224440034426890, 811413902176419860, 720985032155594802]"
409916,2022-02-18,Ghost Lake,"[711503187139493938, 568705990489276426, 635033349206966277, 817801950782816286]","[401748724021329920, 433305993867165706, 727921132505792554, 463259002596360203]"
409895,2022-02-18,Kawasan,"[703469910138814515, 403224440034426890, 359283091694551050, 695309066771365970]","[333190785497563136, 355980563854655488, 358570022400032768, 714793302582362162]"
409887,2022-02-18,Arena,"[401748724021329920, 642625499989934080, 463259002596360203, 584239778740961299]","[714677532665839667, 811413902176419860, 720985032155594802, 817801950782816286]"
409868,2022-02-18,Golden Pit,"[403224440034426890, 355980563854655488, 695309066771365970, 358570022400032768]","[454538560348094466, 703469910138814515, 714793302582362162, 698943503509618729]"
409862,2022-02-18,Crop Circles (ROTC),"[401748724021329920, 282536389214601216, 697862073173934161, 584239778740961299]","[714677532665839667, 359283091694551050, 720985032155594802, 817801950782816286]"
409840,2022-02-18,Black Forest (Random Civs),"[749079044917690388, 722871123129401356, 359283091694551050, 642625499989934080]","[313042064332029952, 401748724021329920, 282536389214601216, 817801950782816286]"
409829,2022-02-18,Hideout (Random civs),"[313042064332029952, 282536389214601216, 642625499989934080, 817801950782816286]","[401748724021329920, 722871123129401356, 714793302582362162, 720985032155594802]"
409824,2022-02-18,Valley,"[431327099480047626, 722871123129401356, 394425164231868416, 714793302582362162]","[314461722817593345, 401748724021329920, 699611550423711766, 642625499989934080]"
409818,2022-02-18,Arena,"[401748724021329920, 722871123129401356, 394425164231868416, 699611550423711766]","[314461722817593345, 727513860394713109, 714793302582362162, 584239778740961299]"
409799,2022-02-18,Bedouins (ROTC),"[401748724021329920, 394425164231868416, 359283091694551050, 714793302582362162]","[314461722817593345, 727513860394713109, 720985032155594802, 584239778740961299]"
409785,2022-02-18,Atoll (ROTC),"[573073267766722561, 348849437101260801, 359283091694551050, 727513860394713109]","[386965257660399619, 313042064332029952, 355980563854655488, 714793302582362162]"
409784,2022-02-18,Hyper Random (Random Civs),"[522200099783311360, 573073267766722561, 348849437101260801, 727513860394713109]","[386965257660399619, 290027208846868482, 313042064332029952, 359283091694551050]"
409782,2022-02-18,Runestones,"[284337490712592386, 573073267766722561, 313042064332029952, 317357930796023828]","[386965257660399619, 522200099783311360, 348849437101260801, 727513860394713109]"
409609,2022-02-17,Huacachina (ROTC),"[711503187139493938, 317357930796023828, 503759402206101545]","[692780064106086420, 722871123129401356, 714793302582362162]"
409580,2022-02-17,Colosseum (ROTC),"[692780064106086420, 317357930796023828, 503759402206101545]","[711503187139493938, 722871123129401356, 714793302582362162]"
409564,2022-02-17,Arabia (Random civs),"[290027208846868482, 722871123129401356, 304272299534581762, 503759402206101545]","[711503187139493938, 692780064106086420, 512487301717295104, 714793302582362162]"
409545,2022-02-17,Black Forest (Random Civs),"[711503187139493938, 304272299534581762, 642625499989934080, 714793302582362162]","[348849437101260801, 722871123129401356, 433305993867165706, 720985032155594802]"
409538,2022-02-17,Hyper Random (Random Civs),"[454538560348094466, 317357930796023828, 403224440034426890, 695309066771365970]","[348849437101260801, 692780064106086420, 722871123129401356, 698943503509618729]"
409513,2022-02-17,Nomad (Random Civs),"[522200099783311360, 711503187139493938, 642625499989934080, 817801950782816286]","[431327099480047626, 304272299534581762, 714793302582362162, 720985032155594802]"
409511,2022-02-17,Runestones,"[314461722817593345, 697862073173934161, 727921132505792554, 510692606913806340]","[692780064106086420, 703469910138814515, 695309066771365970, 727513860394713109]"
409506,2022-02-17,Ghost Lake,"[711503187139493938, 313042064332029952, 642625499989934080, 817801950782816286]","[333190785497563136, 304272299534581762, 848249800402010130, 720985032155594802]"
409503,2022-02-17,Arabia (Random civs),"[314461722817593345, 703469910138814515, 727513860394713109, 697862073173934161]","[431327099480047626, 692780064106086420, 695309066771365970, 714793302582362162]"
409495,2022-02-17,Valley,"[304272299534581762, 811413902176419860, 642625499989934080, 727921132505792554]","[333190785497563136, 711503187139493938, 720985032155594802, 817801950782816286]"
409486,2022-02-17,Colosseum (ROTC),"[314461722817593345, 698943503509618729, 697862073173934161, 714793302582362162]","[313042064332029952, 703469910138814515, 359283091694551050, 848249800402010130]"
409464,2022-02-17,Crop Circles (ROTC),"[431327099480047626, 635025856313557033, 727921132505792554, 817801950782816286]","[711503187139493938, 722871123129401356, 304272299534581762, 642625499989934080]"
409456,2022-02-17,Crop Circles (ROTC),"[431327099480047626, 642625499989934080, 699611550423711766, 727921132505792554]","[711503187139493938, 313042064332029952, 722871123129401356, 817801950782816286]"
409439,2022-02-17,Hideout (Random civs),"[313042064332029952, 722871123129401356, 695309066771365970, 714793302582362162]","[635025856313557033, 727513860394713109, 642625499989934080, 699611550423711766]"
409426,2022-02-17,4 lakes (random civs),"[635025856313557033, 642625499989934080, 699611550423711766, 714793302582362162]","[313042064332029952, 727513860394713109, 695309066771365970, 635033349206966277]"
409180,2022-02-16,Arena,"[711503187139493938, 722871123129401356, 714793302582362162, 715438374357434401]","[749079044917690388, 359283091694551050, 282536389214601216, 817801950782816286]"
409150,2022-02-16,Runestones,"[333190785497563136, 711503187139493938, 403224440034426890, 817801950782816286]","[454538560348094466, 722871123129401356, 503759402206101545, 714793302582362162]"
409136,2022-02-16,Arabia,"[290027208846868482, 333190785497563136, 503759402206101545, 714793302582362162]","[711503187139493938, 722871123129401356, 403224440034426890, 817801950782816286]"
409122,2022-02-16,Golden Pit,"[290027208846868482, 722871123129401356, 403224440034426890, 817801950782816286]","[454538560348094466, 333190785497563136, 503759402206101545, 720985032155594802]"
409115,2022-02-16,Black Forest (Random Civs),"[333190785497563136, 403224440034426890, 727513860394713109, 720985032155594802]","[454538560348094466, 503759402206101545, 714793302582362162, 727921132505792554]"
409108,2022-02-16,Nomad (Random Civs),"[317357930796023828, 722871123129401356, 463259002596360203, 817801950782816286]","[749079044917690388, 304272299534581762, 282536389214601216, 715438374357434401]"
409097,2022-02-16,Arena,"[333190785497563136, 403224440034426890, 503759402206101545, 720985032155594802]","[454538560348094466, 727513860394713109, 714793302582362162, 727921132505792554]"
409070,2022-02-16,Valley,"[454538560348094466, 304272299534581762, 403224440034426890, 720985032155594802]","[348849437101260801, 333190785497563136, 642625499989934080, 503759402206101545]"
409056,2022-02-16,Runestones,"[317357930796023828, 811413902176419860, 699611550423711766, 714793302582362162]","[386965257660399619, 313042064332029952, 727921132505792554, 715438374357434401]"
409049,2022-02-16,Chaos Pit (ROTC),"[440357833255682058, 333190785497563136, 403224440034426890, 695309066771365970]","[454538560348094466, 348849437101260801, 642625499989934080, 503759402206101545]"
409037,2022-02-16,Ghost Lake,"[317357930796023828, 811413902176419860, 727513860394713109, 715438374357434401]","[711503187139493938, 282536389214601216, 699611550423711766, 697862073173934161]"
409025,2022-02-16,Runestones,"[403224440034426890, 359283091694551050, 727513860394713109, 714793302582362162]","[711503187139493938, 313042064332029952, 697862073173934161, 727921132505792554]"
408964,2022-02-16,Golden Pit,"[314461722817593345, 386965257660399619, 313042064332029952, 727513860394713109]","[334736347959001092, 568857045080473601, 348849437101260801, 584239778740961299]"
408764,2022-02-15,Crescent (ROTC),"[711503187139493938, 692780064106086420, 749079044917690388, 715438374357434401]","[722871123129401356, 512487301717295104, 359283091694551050, 714793302582362162]"
408742,2022-02-15,Nomad (Random Civs),"[692780064106086420, 304272299534581762, 749079044917690388, 359283091694551050]","[711503187139493938, 722871123129401356, 512487301717295104, 714793302582362162]"
408734,2022-02-15,4 lakes (random civs),"[304272299534581762, 703469910138814515, 359283091694551050, 715438374357434401]","[711503187139493938, 749079044917690388, 714793302582362162, 463259002596360203]"
408722,2022-02-15,Ghost Lake,"[711503187139493938, 722871123129401356, 463259002596360203, 720985032155594802]","[304272299534581762, 703469910138814515, 714793302582362162, 715438374357434401]"
408711,2022-02-15,African Clearing,"[703469910138814515, 727513860394713109, 714793302582362162, 433305993867165706]","[522200099783311360, 463259002596360203, 715438374357434401, 720985032155594802]"
408710,2022-02-15,Runestones,"[348849437101260801, 711503187139493938, 304272299534581762, 223875529600663552]","[386965257660399619, 657452537506562069, 699611550423711766, 697862073173934161]"
408703,2022-02-15,Colosseum (ROTC),"[386965257660399619, 703469910138814515, 714793302582362162, 715438374357434401]","[522200099783311360, 749079044917690388, 727513860394713109, 642625499989934080]"
408698,2022-02-15,African Clearing,"[314461722817593345, 703469910138814515, 697862073173934161, 715438374357434401]","[386965257660399619, 522200099783311360, 714793302582362162, 817801950782816286]"
408691,2022-02-15,Bedouins (ROTC),"[512487301717295104, 699611550423711766, 695309066771365970, 714793302582362162]","[714677532665839667, 727513860394713109, 697862073173934161, 817801950782816286]"
408687,2022-02-15,Arabia,"[348849437101260801, 695309066771365970, 642625499989934080, 697862073173934161]","[313042064332029952, 512487301717295104, 727513860394713109, 699611550423711766]"
408667,2022-02-15,Arena,"[386965257660399619, 699611550423711766, 714793302582362162, 817801950782816286]","[333190785497563136, 714677532665839667, 355980563854655488, 584239778740961299]"
408275,2022-02-14,Oasis,"[657452537506562069, 223875529600663552, 714793302582362162, 715438374357434401]","[304272299534581762, 811413902176419860, 727513860394713109, 699611550423711766]"
408267,2022-02-14,Nomad,"[811413902176419860, 714793302582362162, 697862073173934161, 463259002596360203]","[304272299534581762, 727513860394713109, 699611550423711766, 642625499989934080]"
408248,2022-02-14,African clearing(random civs),"[333190785497563136, 304272299534581762, 697862073173934161, 642625499989934080]","[314461722817593345, 699611550423711766, 463259002596360203, 584239778740961299]"
408241,2022-02-14,African Clearing,"[333190785497563136, 313042064332029952, 697862073173934161, 695309066771365970]","[314461722817593345, 699611550423711766, 463259002596360203, 584239778740961299]"
408231,2022-02-14,Mega Random (Random Civs),"[313042064332029952, 811413902176419860, 282536389214601216, 699611550423711766]","[333190785497563136, 722871123129401356, 642625499989934080, 720985032155594802]"
408225,2022-02-14,Mega Random (Random Civs),"[313042064332029952, 282536389214601216, 642625499989934080, 699611550423711766]","[333190785497563136, 722871123129401356, 720985032155594802, 584239778740961299]"
408213,2022-02-14,Alpine Lakes,"[333190785497563136, 282536389214601216, 697862073173934161]","[722871123129401356, 313042064332029952, 727513860394713109]"
407883,2022-02-13,Golden Pit,"[722871123129401356, 711503187139493938, 714793302582362162, 720985032155594802]","[696977145372737577, 692780064106086420, 359283091694551050, 715438374357434401]"
407855,2022-02-13,Hyper Random (Random Civs),"[722871123129401356, 692780064106086420, 697862073173934161, 720985032155594802]","[711503187139493938, 696977145372737577, 359283091694551050, 697860695550722089]"
407854,2022-02-13,Mega Random (Random Civs),"[711503187139493938, 722871123129401356, 695309066771365970, 697860695550722089]","[692780064106086420, 359283091694551050, 697862073173934161, 720985032155594802]"
407830,2022-02-13,Runestones (Random civs),"[722871123129401356, 692780064106086420, 695309066771365970, 697860695550722089]","[711503187139493938, 359283091694551050, 697862073173934161, 720985032155594802]"
407819,2022-02-13,Hideout (Random civs),"[403224440034426890, 304272299534581762, 714793302582362162, 715438374357434401]","[333190785497563136, 358570022400032768, 503759402206101545, 584439289283215368]"
407816,2022-02-13,Team Islands,"[333190785497563136, 304272299534581762, 715438374357434401, 720985032155594802]","[403224440034426890, 358570022400032768, 503759402206101545, 584439289283215368]"
407808,2022-02-13,Nomad,"[692780064106086420, 703469910138814515, 695309066771365970, 697862073173934161]","[348849437101260801, 711503187139493938, 359283091694551050, 697860695550722089]"
407783,2022-02-13,Socotra,"[657452537506562069, 333190785497563136, 304272299534581762, 720985032155594802]","[317357930796023828, 692780064106086420, 359283091694551050, 695309066771365970]"
407782,2022-02-13,Runestones (Random civs),"[317357930796023828, 333190785497563136, 304272299534581762]","[692780064106086420, 359283091694551050, 695309066771365970, 697860695550722089]"
407753,2022-02-13,Arena,"[696977145372737577, 313042064332029952, 358570022400032768, 714793302582362162]","[454538560348094466, 403224440034426890, 727513860394713109, 584439289283215368]"
407737,2022-02-13,Arabia (Random civs),"[657452537506562069, 317357930796023828, 722871123129401356, 697860695550722089]","[333190785497563136, 692780064106086420, 631242860196265997, 359283091694551050]"
407717,2022-02-13,Nomad (Random Civs),"[333190785497563136, 313042064332029952, 355980563854655488, 512487301717295104]","[657452537506562069, 317357930796023828, 722871123129401356, 697860695550722089]"
407705,2022-02-13,African clearing(random civs),"[317357930796023828, 359283091694551050, 714793302582362162, 848249800402010130]","[401748724021329920, 722871123129401356, 355980563854655488, 727921132505792554]"
407677,2022-02-13,Black Forest (Random Civs),"[401748724021329920, 722871123129401356, 714677532665839667, 359283091694551050]","[440357833255682058, 317357930796023828, 403224440034426890, 714793302582362162]"
407655,2022-02-13,Runestones,"[348849437101260801, 313042064332029952, 512487301717295104, 727921132505792554]","[657452537506562069, 355980563854655488, 727513860394713109, 698943503509618729]"
407630,2022-02-13,Valley,"[657452537506562069, 313042064332029952, 355980563854655488, 714793302582362162]","[348849437101260801, 714677532665839667, 405769793040416779, 727513860394713109]"
407323,2022-02-12,Hideout,"[573073267766722561, 317357930796023828, 696977145372737577, 715438374357434401]","[290027208846868482, 722871123129401356, 359283091694551050, 405769793040416779]"
407288,2022-02-12,Crater,"[454538560348094466, 573073267766722561, 403224440034426890, 697860695550722089]","[317357930796023828, 439339450770653185, 692780064106086420, 405769793040416779]"
407259,2022-02-12,Arabia (Random civs),"[439339450770653185, 692780064106086420, 403224440034426890, 503759402206101545]","[454538560348094466, 317357930796023828, 405769793040416779, 715438374357434401]"
407231,2022-02-12,Arabia,"[573073267766722561, 290027208846868482, 403224440034426890, 503759402206101545]","[454538560348094466, 439339450770653185, 692780064106086420, 697862073173934161]"
407208,2022-02-12,Hideout (Random civs),"[317357930796023828, 439339450770653185, 304272299534581762, 715438374357434401]","[572038405836505098, 290027208846868482, 697862073173934161, 697860695550722089]"
407177,2022-02-12,African clearing(random civs),"[454538560348094466, 692780064106086420, 622810653878648873, 727921132505792554]","[722871123129401356, 703469910138814515, 403224440034426890, 503759402206101545]"
407165,2022-02-12,Runestones (Random civs),"[657452537506562069, 317357930796023828, 439339450770653185, 333190785497563136]","[314461722817593345, 572038405836505098, 697862073173934161, 699611550423711766]"
407158,2022-02-12,Runestones (Random civs),"[304272299534581762, 622810653878648873, 727513860394713109, 817801950782816286]","[692780064106086420, 703469910138814515, 503759402206101545, 697860695550722089]"
407146,2022-02-12,Arabia,"[439339450770653185, 697862073173934161, 503759402206101545, 584239778740961299]","[703469910138814515, 304272299534581762, 727513860394713109, 697860695550722089]"
407139,2022-02-12,Arena,"[572038405836505098, 722871123129401356, 403224440034426890, 727921132505792554]","[657452537506562069, 333190785497563136, 700792986937589781, 699611550423711766]"
407137,2022-02-12,Arabia,"[722871123129401356, 333190785497563136, 304272299534581762]","[403224440034426890, 700792986937589781, 699611550423711766, 728693609217523803]"
407119,2022-02-12,Hyper Random (Random Civs),"[572038405836505098, 657452537506562069, 692780064106086420, 727921132505792554]","[314461722817593345, 401748724021329920, 697862073173934161, 463259002596360203]"
407082,2022-02-12,Hideout,"[711503187139493938, 503759402206101545, 727513860394713109, 584239778740961299]","[631242860196265997, 622810653878648873, 359748983305928704, 697860695550722089]"
407074,2022-02-12,Runestones,"[572038405836505098, 401748724021329920, 333190785497563136, 642625499989934080]","[314461722817593345, 317357930796023828, 697862073173934161, 463259002596360203]"
407072,2022-02-12,Arabia,"[722871123129401356, 403224440034426890, 503759402206101545, 727513860394713109]","[439339450770653185, 711503187139493938, 622810653878648873, 817801950782816286]"
407041,2022-02-12,Hideout (Random civs),"[427428636921036810, 359748983305928704, 697862073173934161, 635033349206966277]","[317357930796023828, 333190785497563136, 584239778740961299, 727921132505792554]"
407034,2022-02-12,Ghost Lake,"[401748724021329920, 403224440034426890, 503759402206101545, 642625499989934080]","[722871123129401356, 711503187139493938, 699611550423711766, 817801950782816286]"
407014,2022-02-12,Golden Pit,"[427428636921036810, 622810653878648873, 697862073173934161, 635033349206966277]","[317357930796023828, 333190785497563136, 727513860394713109, 727921132505792554]"
407012,2022-02-12,Arena,"[572038405836505098, 333190785497563136, 403224440034426890, 699611550423711766]","[454538560348094466, 427428636921036810, 359283091694551050, 503759402206101545]"
406999,2022-02-12,Black Forest,"[572038405836505098, 711503187139493938, 403224440034426890, 727921132505792554]","[317357930796023828, 714677532665839667, 333190785497563136, 503759402206101545]"
406872,2022-02-12,Mega Random (Random Civs),"[334736347959001092, 313042064332029952, 355980563854655488, 698943503509618729]","[495896198444613643, 348849437101260801, 424700699990032387, 358570022400032768]"
406856,2022-02-12,Ghost Lake,"[568857045080473601, 348849437101260801, 313042064332029952, 355980563854655488]","[334736347959001092, 495896198444613643, 358570022400032768, 698943503509618729]"
406688,2022-02-11,Hyper Random (Random Civs),"[657452537506562069, 696977145372737577, 692780064106086420, 503759402206101545]","[573073267766722561, 722871123129401356, 416313753542590474, 715438374357434401]"
406674,2022-02-11,Nomad (Random Civs),"[454538560348094466, 439339450770653185, 416313753542590474, 503759402206101545]","[573073267766722561, 657452537506562069, 403224440034426890, 715438374357434401]"
406664,2022-02-11,Valley,"[573073267766722561, 657452537506562069, 722871123129401356, 503759402206101545]","[440357833255682058, 439339450770653185, 416313753542590474, 692780064106086420]"
406657,2022-02-11,Steppe,"[572038405836505098, 333190785497563136, 416313753542590474, 359748983305928704]","[657452537506562069, 440357833255682058, 439339450770653185, 715438374357434401]"
406644,2022-02-11,Hideout (Random civs),"[454538560348094466, 573073267766722561, 692780064106086420, 697862073173934161]","[317357930796023828, 722871123129401356, 696977145372737577, 403224440034426890]"
406633,2022-02-11,Hideout (Random civs),"[657452537506562069, 714677532665839667, 333190785497563136, 584239778740961299]","[572038405836505098, 439339450770653185, 359748983305928704, 715438374357434401]"
406621,2022-02-11,Hyper Random (Random Civs),"[573073267766722561, 722871123129401356, 403224440034426890, 727513860394713109]","[454538560348094466, 692780064106086420, 304272299534581762, 699611550423711766]"
406606,2022-02-11,Four Lakes,"[572038405836505098, 439339450770653185, 359748983305928704, 510692606913806340]","[657452537506562069, 714677532665839667, 333190785497563136, 584239778740961299]"
406591,2022-02-11,Mega Random (Random Civs),"[454538560348094466, 692780064106086420, 727513860394713109, 715438374357434401]","[714677532665839667, 333190785497563136, 403224440034426890, 584239778740961299]"
406588,2022-02-11,Hyper Random (Random Civs),"[714677532665839667, 692780064106086420, 699611550423711766, 727513860394713109]","[333190785497563136, 403224440034426890, 304272299534581762, 584239778740961299]"
406572,2022-02-11,African Clearing,"[714677532665839667, 333190785497563136, 304272299534581762, 699611550423711766]","[454538560348094466, 403224440034426890, 642625499989934080, 727513860394713109]"
406551,2022-02-11,African clearing(random civs),"[657452537506562069, 699611550423711766, 727513860394713109, 698943503509618729]","[714677532665839667, 692780064106086420, 642625499989934080, 584239778740961299]"
406534,2022-02-11,Land Madness,"[692780064106086420, 333190785497563136, 304272299534581762, 698943503509618729]","[657452537506562069, 635025856313557033, 727513860394713109, 584239778740961299]"
406506,2022-02-11,Runestones (Random civs),"[572038405836505098, 304272299534581762, 727513860394713109, 715438374357434401]","[722871123129401356, 714677532665839667, 282536389214601216, 584239778740961299]"
406189,2022-02-10,Runestones,"[722871123129401356, 317357930796023828, 416313753542590474, 503759402206101545]","[657452537506562069, 443955685227626517, 692780064106086420, 715438374357434401]"
406146,2022-02-10,Four Lakes,"[657452537506562069, 692780064106086420, 416313753542590474, 714793302582362162]","[722871123129401356, 317357930796023828, 443955685227626517, 503759402206101545]"
406109,2022-02-10,African Clearing,"[454538560348094466, 657452537506562069, 714793302582362162, 503759402206101545]","[317357930796023828, 692780064106086420, 403224440034426890, 359748983305928704]"
406088,2022-02-10,Mega Random (Random Civs),"[454538560348094466, 403224440034426890, 223875529600663552, 714793302582362162]","[573073267766722561, 657452537506562069, 695309066771365970, 727513860394713109]"
406086,2022-02-10,Nomad,"[290027208846868482, 317357930796023828, 503759402206101545, 433305993867165706]","[572038405836505098, 692780064106086420, 359748983305928704, 715438374357434401]"
406053,2022-02-10,Ghost Lake,"[454538560348094466, 403224440034426890, 714793302582362162, 695309066771365970]","[657452537506562069, 313042064332029952, 223875529600663552, 727513860394713109]"
406043,2022-02-10,Oasis,"[290027208846868482, 692780064106086420, 503759402206101545, 433305993867165706]","[572038405836505098, 359748983305928704, 642625499989934080, 697862073173934161]"
406032,2022-02-10,Runestones (Random civs),"[573073267766722561, 401748724021329920, 223875529600663552, 695309066771365970]","[454538560348094466, 313042064332029952, 714793302582362162, 727513860394713109]"
406029,2022-02-10,Hideout (Random civs),"[811413902176419860, 304272299534581762, 642625499989934080, 503759402206101545]","[572038405836505098, 754608550721880144, 697862073173934161, 715438374357434401]"
406004,2022-02-10,Arena,"[313042064332029952, 223875529600663552, 697862073173934161, 698943503509618729]","[401748724021329920, 714793302582362162, 642625499989934080, 695309066771365970]"
406003,2022-02-10,Arabia (Random civs),"[454538560348094466, 811413902176419860, 503759402206101545, 698943503509618729]","[401748724021329920, 403224440034426890, 714793302582362162, 695309066771365970]"
405978,2022-02-10,Nomad (Random Civs),"[313042064332029952, 811413902176419860, 223875529600663552, 503759402206101545]","[573073267766722561, 304272299534581762, 642625499989934080, 727513860394713109]"
405960,2022-02-10,Hyper Random (Random Civs),"[714677532665839667, 811413902176419860, 282536389214601216, 715438374357434401]","[722871123129401356, 503759402206101545, 695309066771365970, 699611550423711766]"
405956,2022-02-10,Ghost Lake,"[635025856313557033, 313042064332029952, 642625499989934080, 433305993867165706]","[722871123129401356, 282536389214601216, 699611550423711766, 727513860394713109]"
405952,2022-02-10,Kawasan,"[282536389214601216, 699611550423711766, 727513860394713109]","[722871123129401356, 642625499989934080, 433305993867165706]"
405552,2022-02-09,Mega Random (Random Civs),"[573073267766722561, 416313753542590474, 700792986937589781, 720985032155594802]","[657452537506562069, 722871123129401356, 503759402206101545, 699611550423711766]"
405543,2022-02-09,Hideout,"[657452537506562069, 722871123129401356, 700792986937589781, 699611550423711766]","[440357833255682058, 573073267766722561, 416313753542590474, 720985032155594802]"
405516,2022-02-09,Valley,"[722871123129401356, 403224440034426890, 503759402206101545, 699611550423711766]","[692780064106086420, 811413902176419860, 700792986937589781, 359748983305928704]"
405493,2022-02-09,Arabia,"[454538560348094466, 440357833255682058, 416313753542590474, 714793302582362162]","[657452537506562069, 290027208846868482, 714677532665839667, 695309066771365970]"
405482,2022-02-09,Runestones,"[290027208846868482, 403224440034426890, 714793302582362162, 699611550423711766]","[454538560348094466, 714677532665839667, 695309066771365970, 720985032155594802]"
405480,2022-02-09,Nomad,"[722871123129401356, 692780064106086420, 359748983305928704, 510692606913806340]","[573073267766722561, 359283091694551050, 762743381205319700, 697862073173934161]"
405476,2022-02-09,Hyper Random (Random Civs),"[573073267766722561, 722871123129401356]","[714793302582362162, 697862073173934161, 720985032155594802]"
405474,2022-02-09,Valley,"[657452537506562069, 714677532665839667, 512487301717295104, 695309066771365970]","[290027208846868482, 403224440034426890, 416313753542590474, 699611550423711766]"
405450,2022-02-09,Nomad (Random Civs),"[416313753542590474, 304272299534581762, 359748983305928704, 715438374357434401]","[290027208846868482, 762743381205319700, 433305993867165706, 510692606913806340]"
